"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"5998","213413_at",-0.696665466766713,7.45657373882243,-10.8039572470832,6.56092103346558e-19,2.26311150756522e-17,32.3577707503535,"STON1","stonin 1"
"5089","211626_x_at",-0.592885069517944,7.4338933998785,-10.7914008297587,7.00772268386167e-19,2.41349435184682e-17,32.2923115253859,"ERG","ETS transcription factor ERG"
"1574","203270_at",0.627605833740319,7.65854224441121,10.7900801769159,7.05645144203818e-19,2.42652635004532e-17,32.2854264939126,"DTYMK","deoxythymidylate kinase"
"1072","202311_s_at",2.22376820300246,7.85397289673832,10.7896256102655,7.07330214312728e-19,2.42857306094461e-17,32.2830566684171,"COL1A1","collagen type I alpha 1 chain"
"364","201131_s_at",1.16196309161506,10.6665263740561,10.7890033828546,7.09643331503432e-19,2.43276651629092e-17,32.2798127578858,"CDH1","cadherin 1"
"4053","209152_s_at",0.704035705260377,7.30515667476635,10.7861890026128,7.20200664957559e-19,2.46516611632093e-17,32.2651402123559,"TCF3","transcription factor 3"
"7943","218678_at",-0.83907376522062,9.80141606414019,-10.7807695273026,7.40975119793247e-19,2.53238475373511e-17,32.2368857535863,"NES","nestin"
"1569","203256_at",1.84022562374419,9.33447712049533,10.7792041316327,7.47086636432004e-19,2.54936164159485e-17,32.228724444526,"CDH3","cadherin 3"
"9360","37028_at",-1.07188043914321,9.39586504890654,-10.7681852873198,7.91557165885068e-19,2.69698292468149e-17,32.1712754650525,"PPP1R15A","protein phosphatase 1 regulatory subunit 15A"
"1211","202587_s_at",-1.32564504967241,9.16981458084112,-10.7621471810479,8.17040015627714e-19,2.77955765927211e-17,32.1397935484039,"AK1","adenylate kinase 1"
"4824","210815_s_at",-1.52209356665869,7.79505050007477,-10.7571613666724,8.3869962323203e-19,2.84889385739014e-17,32.1137976093896,"CALCRL","calcitonin receptor like receptor"
"8181","219125_s_at",0.657001181227658,8.83964347016822,10.7553992162026,8.46491515055339e-19,2.87098484474553e-17,32.104609675842,"SLC50A1","solute carrier family 50 member 1"
"4805","210776_x_at",0.661758975757905,8.83902345128972,10.7550407936253,8.48085236463562e-19,2.87201874226711e-17,32.1027408367165,"TCF3","transcription factor 3"
"1282","202705_at",1.11397424714321,7.84836217642991,10.7456889020397,8.9074665458283e-19,3.0119131569149e-17,32.0539785843721,"CCNB2","cyclin B2"
"7919","218625_at",-1.19625473036559,7.91197976168224,-10.7426063579306,9.05274077644126e-19,3.05639731396122e-17,32.0379053454162,"NRN1","neuritin 1"
"1329","202786_at",1.03231407120795,7.73320446169159,10.7420277510823,9.08027254680841e-19,3.06105466203527e-17,32.0348883091567,"STK39","serine/threonine kinase 39"
"5732","212886_at",-0.854113056096058,6.56339105469159,-10.7405041571627,9.15317103916307e-19,3.08096843301617e-17,32.0269437861781,"CCDC69","coiled-coil domain containing 69"
"2002","204042_at",-1.22228598914392,8.40000167329907,-10.7367852445501,9.3335768963713e-19,3.1369546603596e-17,32.0075519637325,"WASF3","WASP family member 3"
"1472","203060_s_at",-1.47254273078219,9.88484446146729,-10.7291596870031,9.71470242622271e-19,3.26013123740242e-17,31.9677886154469,"PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2"
"2343","204675_at",1.53519068512562,7.24069237765421,10.7087200498658,1.08148770935227e-18,3.62387828984911e-17,31.861201310727,"SRD5A1","steroid 5 alpha-reductase 1"
"9390","38691_s_at",-2.98954925054504,13.3907164646636,-10.7082585122574,1.08411089205791e-18,3.62721366482378e-17,31.8587944296504,"SFTPC","surfactant protein C"
"6705","215147_at",-0.521681126510208,8.27515418979439,-10.7035097488406,1.1114734397585e-18,3.7131878048184e-17,31.8340298028908,NA,NA
"6803","215450_at",0.751396113866292,7.48232127638318,10.70087675106,1.12694161684704e-18,3.75922755212614e-17,31.8202986508652,"SNRPE","small nuclear ribonucleoprotein polypeptide E"
"2865","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGC3","protocadherin gamma subfamily C, 3"
"2866","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGB4","protocadherin gamma subfamily B, 4"
"2867","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA8","protocadherin gamma subfamily A, 8"
"2868","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA12","protocadherin gamma subfamily A, 12"
"2869","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGC5","protocadherin gamma subfamily C, 5"
"2870","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGC4","protocadherin gamma subfamily C, 4"
"2871","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGB7","protocadherin gamma subfamily B, 7"
"2872","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGB6","protocadherin gamma subfamily B, 6"
"2873","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGB5","protocadherin gamma subfamily B, 5"
"2874","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGB3","protocadherin gamma subfamily B, 3"
"2875","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGB2","protocadherin gamma subfamily B, 2"
"2876","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGB1","protocadherin gamma subfamily B, 1"
"2877","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA11","protocadherin gamma subfamily A, 11"
"2878","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA10","protocadherin gamma subfamily A, 10"
"2879","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA9","protocadherin gamma subfamily A, 9"
"2880","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA7","protocadherin gamma subfamily A, 7"
"2881","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA6","protocadherin gamma subfamily A, 6"
"2882","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA5","protocadherin gamma subfamily A, 5"
"2883","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA4","protocadherin gamma subfamily A, 4"
"2884","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA3","protocadherin gamma subfamily A, 3"
"2885","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA2","protocadherin gamma subfamily A, 2"
"2886","205717_x_at",-0.754791973053491,10.6220831919439,-10.698322716414,1.14215172030409e-18,3.80427007227744e-17,31.80697918193,"PCDHGA1","protocadherin gamma subfamily A, 1"
"6546","214774_x_at",2.43796000516467,6.1650606857757,10.6973120909762,1.14822690041649e-18,3.81879701820607e-17,31.8017086695238,"TOX3","TOX high mobility group box family member 3"
"9127","221870_at",-0.659957193383883,10.4668864701589,-10.6887705416875,1.20088170686569e-18,3.98796528674937e-17,31.757162961567,"EHD2","EH domain containing 2"
"8079","218930_s_at",1.23921951898487,8.38473856688785,10.6839658976021,1.2315551375925e-18,4.08374153734728e-17,31.7321053577732,"TMEM106B","transmembrane protein 106B"
"8264","219293_s_at",0.721009774540114,10.1100722286636,10.6764982308495,1.28079334719873e-18,4.2407010632436e-17,31.6931585868638,"OLA1","Obg like ATPase 1"
"1290","202715_at",0.594564724697396,8.34059839292523,10.6733965374656,1.30181904825012e-18,4.30392193652187e-17,31.6769817963798,"CAD","carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
"3268","206767_at",-0.661091166080933,8.12572496908411,-10.6611161754359,1.38851148217395e-18,4.58373353441218e-17,31.6129324662568,"RBMS3","RNA binding motif single stranded interacting protein 3"
"6358","214265_at",-1.24913278227516,8.64720738872897,-10.6549459838801,1.43422673772067e-18,4.72764414151327e-17,31.5807504148141,"ITGA8","integrin subunit alpha 8"
"9443","45297_at",-0.758216469391275,9.87403968441122,-10.6540040665871,1.44133675182309e-18,4.74406304887355e-17,31.5758375789522,"EHD2","EH domain containing 2"
"473","201328_at",-1.33205126392717,9.59495176201869,-10.6484846037031,1.48371477873791e-18,4.8763446039258e-17,31.5470489982941,"ETS2","ETS proto-oncogene 2, transcription factor"
"89","200644_at",1.04943401109816,10.9168652851495,10.6441885912686,1.51756032228413e-18,4.97835878136256e-17,31.524641420975,"MARCKSL1","MARCKS like 1"
"1536","203185_at",-0.866019564091834,8.72539970100935,-10.6439800618839,1.51922271297695e-18,4.97835878136256e-17,31.5235537455098,"RASSF2","Ras association domain family member 2"
"5444","212322_at",0.801584881173817,8.69835747438318,10.6436639541939,1.52174619065698e-18,4.97930548699112e-17,31.5219049475402,"SGPL1","sphingosine-1-phosphate lyase 1"
"1687","203485_at",-1.08561255482125,6.5099092987757,-10.6419657533301,1.53537484315945e-18,5.01653337685072e-17,31.5130472134797,"RTN1","reticulon 1"
"3668","208370_s_at",-1.1942552607836,8.83940607300935,-10.6393293526504,1.55677527504696e-18,5.07900782633551e-17,31.499295793137,"RCAN1","regulator of calcineurin 1"
"4990","211343_s_at",-1.15909034658058,7.19284496384112,-10.6386730469716,1.56214894021019e-18,5.08908842612628e-17,31.4958724988048,"COL13A1","collagen type XIII alpha 1 chain"
"910","202011_at",-0.932434378262496,10.3355237194112,-10.637017170406,1.57578947754424e-18,5.12603166833844e-17,31.4872354098697,"TJP1","tight junction protein 1"
"630","201563_at",1.32023215735961,8.76638152257009,10.6367157277386,1.57828545116175e-18,5.12666686708999e-17,31.485663074089,"SORD","sorbitol dehydrogenase"
"5581","212563_at",0.873574396189303,7.36047188943925,10.6332272446323,1.60745984228254e-18,5.21383226573244e-17,31.4674669288229,"BOP1","BOP1 ribosomal biogenesis factor"
"1538","203188_at",-0.623300368986985,8.81151971728037,-10.6303534244553,1.63189873436472e-18,5.28540690375714e-17,31.4524767772751,"B4GAT1","beta-1,4-glucuronyltransferase 1"
"2437","204825_at",1.3636410135563,7.59494498128037,10.6291097545736,1.64258980804632e-18,5.31231185670482e-17,31.4459896278502,"MELK","maternal embryonic leucine zipper kinase"
"6664","215046_at",-0.619978275919424,5.72028761890654,-10.6246984969061,1.68107904560872e-18,5.428910778739e-17,31.4229797449407,"KANSL1L","KAT8 regulatory NSL complex subunit 1 like"
"5447","212326_at",-0.666378827068964,7.90383555069159,-10.6212141808828,1.71211741565058e-18,5.52114506120721e-17,31.4048047650134,"VPS13D","vacuolar protein sorting 13 homolog D"
"260","200953_s_at",-0.954602515812109,9.27129828143925,-10.6179978600751,1.74127722707893e-18,5.6070636489884e-17,31.3880275656402,"CCND2","cyclin D2"
"8838","221019_s_at",-1.13732250416538,9.19080691215888,-10.6165500042429,1.75456548415347e-18,5.64170024291369e-17,31.3804751135534,"COLEC12","collectin subfamily member 12"
"8226","219215_s_at",0.81524807138001,8.78563083408411,10.6038522624583,1.87553833315516e-18,6.02199145211763e-17,31.3142387106228,"SLC39A4","solute carrier family 39 member 4"
"3794","208740_at",-0.900300868535537,7.58551568176636,-10.6005139242781,1.90870586064133e-18,6.11966801333393e-17,31.2968242910887,"SAP18","Sin3A associated protein 18"
"235","200910_at",0.939728969529195,10.1251426449346,10.5978342605881,1.93575337607287e-18,6.19747018376894e-17,31.2828457433122,"CCT3","chaperonin containing TCP1 subunit 3"
"376","201150_s_at",-1.39055497804645,10.915136228486,-10.5943582369324,1.97141126980235e-18,6.30257637374544e-17,31.2647128289462,"TIMP3","TIMP metallopeptidase inhibitor 3"
"2741","205438_at",-0.52743055296129,7.50666300105607,-10.5857219402414,2.06287556560221e-18,6.58553814159226e-17,31.2196603727851,"PTPN21","protein tyrosine phosphatase non-receptor type 21"
"5688","212796_s_at",-0.576255169001406,9.58837233492523,-10.5712206625783,2.2261047683055e-18,7.09646531504314e-17,31.144010480174,"TBC1D2B","TBC1 domain family member 2B"
"3451","207519_at",-1.57214305093877,8.6685278417757,-10.5680673295664,2.26327586259535e-18,7.1956213337667e-17,31.127559943194,"SLC6A4","solute carrier family 6 member 4"
"6133","213706_at",-0.72584429276003,7.0350005406729,-10.5680343724098,2.26366761879929e-18,7.1956213337667e-17,31.1273880093315,"GPD1","glycerol-3-phosphate dehydrogenase 1"
"6134","213706_at",-0.72584429276003,7.0350005406729,-10.5680343724098,2.26366761879929e-18,7.1956213337667e-17,31.1273880093315,"COX14","cytochrome c oxidase assembly factor COX14"
"3554","207945_s_at",0.732870718278672,8.51712741806542,10.5634589082332,2.31871923364665e-18,7.36011690645986e-17,31.1035182023645,"CSNK1D","casein kinase 1 delta"
"4578","210105_s_at",-0.827016389595014,9.77523902570093,-10.5488109795042,2.50413314261735e-18,7.93735402801457e-17,31.0270997329699,"FYN","FYN proto-oncogene, Src family tyrosine kinase"
"2589","205112_at",-0.751967830193527,6.34347114508411,-10.5272354244553,2.80459281270592e-18,8.87709398373948e-17,30.9145358906405,"PLCE1","phospholipase C epsilon 1"
"1566","203249_at",-0.436950353118581,9.08382530537383,-10.5225301289482,2.87476706435301e-18,9.08630276524511e-17,30.8899868860395,"EZH1","enhancer of zeste 1 polycomb repressive complex 2 subunit"
"8023","218825_at",-0.836164090211472,8.58280949731776,-10.5202050212327,2.9100892718041e-18,9.18491773988822e-17,30.8778559973132,"EGFL7","EGF like domain multiple 7"
"660","201609_x_at",0.708544308279034,9.46077673452336,10.5179198452927,2.94522791735523e-18,9.2771571388042e-17,30.8659334011447,"ICMT","isoprenylcysteine carboxyl methyltransferase"
"1180","202523_s_at",-0.608336167249824,8.34332364242991,-10.5177639517403,2.94764046774374e-18,9.2771571388042e-17,30.8651200460138,"SPOCK2","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"
"1294","202721_s_at",0.848386497823366,8.59444697758878,10.5174687393848,2.95221448238275e-18,9.27844785767768e-17,30.8635798118709,"GFPT1","glutamine--fructose-6-phosphate transaminase 1"
"7466","217835_x_at",0.915702299607307,11.0527069837103,10.5136223737964,3.01246306344445e-18,9.4544668229201e-17,30.8435118056544,"RAB5IF","RAB5 interacting factor"
"7467","217835_x_at",0.915702299607307,11.0527069837103,10.5136223737964,3.01246306344445e-18,9.4544668229201e-17,30.8435118056544,"TGIF2-RAB5IF","TGIF2-RAB5IF readthrough"
"9284","222312_s_at",-0.629038495654465,6.97007316571963,-10.5020614321715,3.20105798570948e-18,1.00322327841863e-16,30.7831930865378,NA,NA
"8142","219054_at",-1.05384191280753,9.03842868752336,-10.4939481151414,3.34042230565911e-18,1.04543019995789e-16,30.7408615793049,"NPR3","natriuretic peptide receptor 3"
"2132","204303_s_at",-0.454336639859957,7.03758277502804,-10.4881810389593,3.44316041339917e-18,1.07607213873455e-16,30.710771367433,"CTIF","cap binding complex dependent translation initiation factor"
"6285","214073_at",0.756007552198805,6.76207448040187,10.4872997138758,3.45913693855949e-18,1.07955109806612e-16,30.7061729576568,"CTTN","cortactin"
"5484","212387_at",-0.996197884435613,9.93537563299065,-10.4864361399294,3.47486361084993e-18,1.08294245930866e-16,30.7016671610696,"TCF4","transcription factor 4"
"1197","202555_s_at",-1.30262593727023,10.2666034809626,-10.4860340000427,3.48221143047325e-18,1.08371672214016e-16,30.699568948082,"MYLK","myosin light chain kinase"
"2331","204653_at",1.10591831296552,7.18002383473832,10.4847770878035,3.50527784882735e-18,1.08937386757908e-16,30.6930108507803,"TFAP2A","transcription factor AP-2 alpha"
"320","201058_s_at",-1.42181975135398,9.92967268139252,-10.4836090724761,3.52684986617503e-18,1.0945514703061e-16,30.6869165744624,"MYL9","myosin light chain 9"
"8146","219061_s_at",0.75731559541344,8.75105346923364,10.4754675782583,3.68094964243826e-18,1.14078721672395e-16,30.6444369825123,"LAGE3","L antigen family member 3"
"7792","218412_s_at",0.507766303828291,8.6774615131028,10.4720570852934,3.74748767059151e-18,1.1597953856082e-16,30.6266420425438,"GTF2IRD1","GTF2I repeat domain containing 1"
"7569","218027_at",0.996182081497535,9.29440430742056,10.4601847043661,3.9886418879158e-18,1.23271715934019e-16,30.5646949219078,"MRPL15","mitochondrial ribosomal protein L15"
"3123","206316_s_at",0.673823712270936,7.19916658970093,10.4569166362234,4.05770723795388e-18,1.25232535156962e-16,30.547642812285,"KNTC1","kinetochore associated 1"
